                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    353,                0.70664,                0.49961,                 1.0495,                0.98761,                0.99621,                  0.995,                0.86242,                0.57383,                0.37911,                0.99816,             0.00054354,             0.00054354,             0.00054354
                    354,                0.71324,                 0.5026,                 1.0427,                0.98952,                0.99829,                  0.995,                0.86408,                0.56328,                0.38076,                 0.9954,             0.00054272,             0.00054272,             0.00054272
                    355,                0.73749,                0.56063,                 1.1451,                 0.9832,                0.99837,                  0.995,                0.87436,                 0.5468,                0.37898,                0.99021,             0.00054189,             0.00054189,             0.00054189
                    356,                0.71079,                0.44292,                 1.0069,                0.98324,                0.99737,                  0.995,                0.87345,                0.55803,                0.38171,                0.99284,             0.00054107,             0.00054107,             0.00054107
                    357,                0.67708,                0.48731,                 1.0349,                0.98727,                 0.9974,                  0.995,                0.88007,                0.55213,                0.37762,                0.98586,             0.00054024,             0.00054024,             0.00054024
                    358,                0.70144,                0.48325,                  1.044,                0.99139,                      1,                  0.995,                0.87463,                0.55999,                0.38369,                 0.9919,             0.00053942,             0.00053942,             0.00053942
                    359,                0.75807,                0.48401,                 1.0846,                0.97542,                      1,                0.99412,                0.86441,                 0.5804,                0.39572,                 1.0045,             0.00053859,             0.00053859,             0.00053859
                    360,                0.70391,                0.47784,                 1.0774,                0.97758,                0.99972,                0.99401,                0.85875,                0.56755,                0.39499,                0.99692,             0.00053777,             0.00053777,             0.00053777
                    361,                0.76759,                0.50918,                 1.1763,                0.98081,                0.99777,                0.99344,                0.86491,                0.54719,                0.38083,                 0.9878,             0.00053694,             0.00053694,             0.00053694
                    362,                0.66242,                0.55877,                 1.0185,                0.98325,                0.99888,                0.99422,                0.86359,                 0.5463,                0.37598,                0.98761,             0.00053612,             0.00053612,             0.00053612
                    363,                0.75404,                0.58261,                 1.1472,                0.98592,                0.99737,                  0.995,                0.87002,                0.54212,                0.37397,                0.98812,             0.00053529,             0.00053529,             0.00053529
                    364,                0.67056,                0.44829,                   1.02,                0.98395,                0.99468,                  0.995,                0.87319,                0.55075,                0.38071,                0.98994,             0.00053447,             0.00053447,             0.00053447
                    365,                0.74624,                0.50958,                  1.136,                0.98354,                0.99411,                  0.995,                0.86624,                0.55464,                0.37411,                0.98994,             0.00053364,             0.00053364,             0.00053364
                    366,                0.65824,                0.51462,                 1.0574,                0.98305,                0.99986,                  0.995,                0.86791,                0.53977,                0.37047,                 0.9822,             0.00053282,             0.00053282,             0.00053282
                    367,                 0.7956,                0.59272,                 1.0621,                0.98285,                      1,                  0.995,                0.87197,                0.52875,                0.37096,                0.97563,               0.000532,               0.000532,               0.000532
                    368,                0.64353,                 0.4648,                 1.0386,                0.98271,                0.99995,                  0.995,                0.87441,                0.53001,                0.37088,                  0.973,             0.00053117,             0.00053117,             0.00053117
                    369,                0.64102,                0.49357,                 1.0428,                0.98156,                0.99957,                  0.995,                0.86591,                0.55578,                0.37944,                0.98339,             0.00053035,             0.00053035,             0.00053035
                    370,                0.69549,                0.44733,                 1.0809,                0.98236,                      1,                0.99344,                0.85694,                0.57667,                0.37611,                0.98921,             0.00052952,             0.00052952,             0.00052952
                    371,                0.72661,                 0.4708,                 1.0372,                0.97905,                0.99781,                0.99189,                0.86396,                0.54656,                0.36646,                0.97966,              0.0005287,              0.0005287,              0.0005287
                    372,                0.65667,                0.46038,                 1.0174,                0.97814,                0.99496,                0.99422,                0.86139,                0.56217,                0.36799,                0.98993,             0.00052787,             0.00052787,             0.00052787
                    373,                0.64096,                0.45563,                  1.004,                0.97784,                0.99358,                  0.995,                0.85197,                 0.5718,                0.37803,                0.99197,             0.00052705,             0.00052705,             0.00052705
                    374,                0.80941,                0.52828,                 1.0416,                0.97263,                      1,                  0.995,                0.86572,                0.56323,                 0.3757,                0.98478,             0.00052622,             0.00052622,             0.00052622
                    375,                0.71099,                 0.4631,                 1.0505,                0.99227,                0.98692,                  0.995,                0.86687,                0.55441,                0.37108,                0.98131,              0.0005254,              0.0005254,              0.0005254
                    376,                0.71666,                0.45543,                 1.0026,                  0.992,                0.99295,                  0.995,                0.86754,                0.54653,                0.37325,                0.98532,             0.00052457,             0.00052457,             0.00052457
                    377,                0.70112,                0.47512,                 1.0439,                0.98902,                      1,                  0.995,                0.85781,                 0.5646,                0.37982,                0.99568,             0.00052375,             0.00052375,             0.00052375
                    378,                0.68975,                0.45701,                 1.0659,                0.98417,                0.99564,                  0.995,                0.86368,                0.56974,                0.37879,                0.99378,             0.00052292,             0.00052292,             0.00052292
                    379,                0.76916,                0.54036,                 1.1341,                0.98261,                0.99771,                  0.995,                0.86621,                0.56681,                0.37385,                0.98903,              0.0005221,              0.0005221,              0.0005221
                    380,                0.64822,                0.46275,                 1.0251,                0.98874,                0.99932,                  0.995,                  0.875,                0.54849,                0.36717,                0.98191,             0.00052127,             0.00052127,             0.00052127
                    381,                0.66602,                 0.4553,                 1.0501,                0.99071,                0.99842,                  0.995,                0.88467,                0.51641,                0.35617,                0.96875,             0.00052045,             0.00052045,             0.00052045
                    382,                0.71292,                0.60523,                 1.1171,                0.98597,                      1,                  0.995,                0.87849,                0.54442,                0.36845,                0.98327,             0.00051963,             0.00051963,             0.00051963
                    383,                0.66788,                0.51208,                 1.0925,                0.98173,                      1,                  0.995,                0.88003,                0.54394,                0.37045,                0.98178,              0.0005188,              0.0005188,              0.0005188
                    384,                0.72494,                0.50666,                 1.0267,                0.98379,                0.99993,                  0.995,                0.86574,                0.57667,                 0.3764,                0.98981,             0.00051798,             0.00051798,             0.00051798
                    385,                0.66487,                0.47508,                0.93144,                0.99302,                0.99928,                  0.995,                0.86203,                0.60576,                 0.3803,                 1.0055,             0.00051715,             0.00051715,             0.00051715
                    386,                0.68945,                0.51143,                 1.0785,                0.98986,                      1,                  0.995,                0.87124,                0.55323,                0.37684,                0.98514,             0.00051633,             0.00051633,             0.00051633
                    387,                0.67354,                0.47771,                 1.0591,                0.99168,                      1,                  0.995,                0.87705,                0.52576,                0.36847,                0.96571,              0.0005155,              0.0005155,              0.0005155
                    388,                0.67291,                0.52578,                 1.0247,                0.99289,                0.99819,                  0.995,                0.87612,                0.53293,                0.36651,                0.96638,             0.00051468,             0.00051468,             0.00051468
                    389,                0.63496,                0.43082,                 1.0152,                0.99292,                0.99581,                  0.995,                0.86452,                0.57477,                0.37217,                0.98896,             0.00051385,             0.00051385,             0.00051385
                    390,                0.63062,                0.42485,                 1.0133,                0.98508,                0.99286,                  0.995,                0.85245,                0.58666,                0.37108,                 0.9946,             0.00051303,             0.00051303,             0.00051303
                    391,                 1.0209,                 1.4226,                 1.4888,                0.98951,                0.98962,                  0.995,                0.84989,                0.57895,                0.37243,                0.99069,              0.0005122,              0.0005122,              0.0005122
                    392,                0.69461,                0.53445,                 1.0748,                0.98718,                0.99455,                  0.995,                0.86849,                0.54424,                0.36939,                0.97877,             0.00051138,             0.00051138,             0.00051138
                    393,                0.79903,                0.50655,                 1.1042,                 0.9869,                0.99141,                  0.995,                0.88278,                 0.5239,                0.36826,                0.96924,             0.00051055,             0.00051055,             0.00051055
                    394,                0.77292,                0.52792,                 1.0114,                0.98069,                0.99276,                  0.995,                0.87869,                 0.5323,                  0.372,                0.97282,             0.00050973,             0.00050973,             0.00050973
                    395,                0.70282,                0.52053,                 1.0771,                0.98024,                0.99327,                0.99422,                0.87187,                 0.5393,                0.37359,                 0.9801,              0.0005089,              0.0005089,              0.0005089
                    396,                0.64517,                0.49915,                 1.0618,                0.97989,                0.99877,                0.99422,                0.86518,                 0.5449,                 0.3764,                 0.9805,             0.00050808,             0.00050808,             0.00050808
                    397,                 0.7513,                0.49902,                 1.0592,                0.98337,                0.99762,                  0.995,                0.86967,                0.53542,                0.37326,                0.97597,             0.00050726,             0.00050726,             0.00050726
                    398,                0.69155,                0.49616,                 1.0483,                0.98635,                0.99775,                  0.995,                0.88781,                0.52438,                0.36736,                0.97642,             0.00050643,             0.00050643,             0.00050643
                    399,                0.70056,                0.46011,                 1.1269,                0.98378,                0.99869,                  0.995,                0.88623,                0.52174,                 0.3634,                0.97349,             0.00050561,             0.00050561,             0.00050561
                    400,                0.67683,                0.46755,                0.99942,                0.97896,                      1,                  0.995,                0.89125,                0.51629,                0.36341,                0.96874,             0.00050478,             0.00050478,             0.00050478
                    401,                0.62644,                0.43356,                 0.9961,                0.97821,                      1,                  0.995,                0.88197,                0.51634,                0.36198,                0.96997,             0.00050396,             0.00050396,             0.00050396
                    402,                0.70768,                0.47385,                0.99754,                0.97621,                0.99812,                  0.995,                0.88962,                0.51782,                 0.3631,                0.96995,             0.00050313,             0.00050313,             0.00050313
                    403,                0.64558,                0.48781,                 1.0446,                0.97107,                      1,                  0.995,                0.87902,                0.54077,                0.36884,                 0.9779,             0.00050231,             0.00050231,             0.00050231
                    404,                0.68462,                0.42238,                 1.0532,                0.97159,                0.99966,                  0.995,                0.87797,                0.55382,                0.37175,                0.98725,             0.00050148,             0.00050148,             0.00050148
                    405,                0.70087,                0.43429,                 1.0283,                0.97256,                      1,                  0.995,                0.88551,                0.53108,                0.37007,                0.97433,             0.00050066,             0.00050066,             0.00050066
                    406,                0.65564,                0.43542,                0.98659,                0.98095,                      1,                  0.995,                0.88441,                0.52949,                0.36642,                0.96808,             0.00049983,             0.00049983,             0.00049983
                    407,                0.65254,                0.44376,                  1.043,                0.98365,                      1,                  0.995,                0.87742,                0.53256,                0.36881,                0.96931,             0.00049901,             0.00049901,             0.00049901
                    408,                0.66929,                0.44376,                0.98339,                0.98206,                0.99974,                  0.995,                0.87497,                0.54114,                0.36487,                0.97495,             0.00049818,             0.00049818,             0.00049818
                    409,                0.60177,                0.43531,                 1.0016,                 0.9823,                0.99934,                  0.995,                0.87864,                0.53123,                0.35769,                0.97181,             0.00049736,             0.00049736,             0.00049736
                    410,                0.68226,                0.47753,                  1.066,                0.98294,                0.99902,                  0.995,                 0.8823,                0.52022,                0.35908,                 0.9671,             0.00049653,             0.00049653,             0.00049653
                    411,                 0.6319,                0.43299,                  1.009,                0.98321,                0.99894,                  0.995,                0.88292,                0.52969,                0.36497,                0.97041,             0.00049571,             0.00049571,             0.00049571
                    412,                0.65882,                0.43791,                 1.0277,                0.98376,                0.99948,                0.99422,                 0.8817,                0.53048,                0.36071,                 0.9709,             0.00049489,             0.00049489,             0.00049489
                    413,                0.66157,                0.45923,                 1.0296,                0.98052,                      1,                0.99422,                0.88104,                0.51594,                0.35268,                0.96485,             0.00049406,             0.00049406,             0.00049406
                    414,                0.69358,                0.44307,                 1.0089,                0.98145,                0.99985,                0.99422,                0.87552,                0.50971,                0.34812,                0.96169,             0.00049324,             0.00049324,             0.00049324
                    415,                0.62744,                 0.4305,                 1.0095,                0.98357,                0.99891,                0.99422,                0.87189,                0.51824,                0.35315,                0.96394,             0.00049241,             0.00049241,             0.00049241
                    416,                 0.6078,                0.42459,                 1.0182,                0.98076,                      1,                0.99422,                0.87789,                0.51554,                0.35245,                 0.9609,             0.00049159,             0.00049159,             0.00049159
                    417,                 0.6672,                0.61293,                 1.0366,                0.99071,                0.98662,                0.99422,                0.88081,                0.51774,                0.35797,                0.96383,             0.00049076,             0.00049076,             0.00049076
                    418,                0.63778,                0.51431,                 1.0114,                0.99304,                0.99608,                  0.995,                0.89056,                0.49536,                0.34746,                0.95534,             0.00048994,             0.00048994,             0.00048994
                    419,                0.67906,                0.44604,                 1.0657,                0.99255,                0.99721,                  0.995,                0.87999,                 0.5127,                0.34848,                0.96302,             0.00048911,             0.00048911,             0.00048911
                    420,                0.69524,                0.47214,                0.99684,                0.99082,                0.99806,                  0.995,                0.87409,                0.52603,                0.35492,                0.96701,             0.00048829,             0.00048829,             0.00048829
                    421,                0.66119,                0.53646,                 1.0653,                0.99142,                0.99974,                  0.995,                0.88322,                0.51811,                0.35873,                0.96212,             0.00048746,             0.00048746,             0.00048746
                    422,                0.67677,                0.46292,                 1.0022,                0.99337,                 0.9992,                  0.995,                0.88874,                0.51145,                0.36018,                0.95926,             0.00048664,             0.00048664,             0.00048664
                    423,                0.62459,                0.43534,                0.98356,                 0.9952,                0.99862,                  0.995,                0.87889,                0.51735,                0.35393,                 0.9597,             0.00048581,             0.00048581,             0.00048581
                    424,                0.65397,                0.43265,                0.98421,                0.98573,                0.99405,                  0.995,                0.87716,                0.52183,                0.35083,                0.95869,             0.00048499,             0.00048499,             0.00048499
                    425,                0.64438,                0.50215,                 1.0642,                0.98185,                0.99885,                  0.995,                0.89005,                0.50371,                0.34637,                0.95679,             0.00048416,             0.00048416,             0.00048416
                    426,                0.63577,                0.43007,                 1.0038,                0.98092,                0.99761,                  0.995,                0.89214,                0.50893,                0.34193,                0.95732,             0.00048334,             0.00048334,             0.00048334
                    427,                0.65726,                0.49021,                 1.0194,                0.98785,                0.99059,                  0.995,                0.87952,                 0.5016,                0.34537,                0.95182,             0.00048252,             0.00048252,             0.00048252
                    428,                0.68779,                0.44393,                 1.0049,                0.97974,                0.99317,                  0.995,                 0.8798,                0.50768,                0.35556,                0.95624,             0.00048169,             0.00048169,             0.00048169
                    429,                0.63805,                0.43216,                 1.0077,                0.97526,                0.99176,                0.99422,                0.88013,                0.51063,                0.35979,                0.96041,             0.00048087,             0.00048087,             0.00048087
                    430,                0.66189,                0.48543,                 1.0483,                0.97338,                0.99665,                0.99344,                 0.8804,                0.52131,                0.35772,                0.96684,             0.00048004,             0.00048004,             0.00048004
                    431,                0.60695,                0.43989,                 1.0261,                0.98046,                0.99737,                0.99422,                0.88546,                0.51187,                0.35175,                0.96368,             0.00047922,             0.00047922,             0.00047922
                    432,                0.75688,                0.58167,                 1.1104,                0.98189,                0.99882,                  0.995,                0.89541,                0.48623,                0.34832,                0.95135,             0.00047839,             0.00047839,             0.00047839
                    433,                0.67298,                0.45732,                 1.0821,                0.98724,                0.99882,                  0.995,                0.89165,                 0.4819,                0.35283,                 0.9501,             0.00047757,             0.00047757,             0.00047757
                    434,                0.46236,                 1.0911,                0.74803,                 0.9762,                0.99895,                0.99422,                0.88415,                0.50659,                0.36517,                0.95856,             0.00047674,             0.00047674,             0.00047674
                    435,                0.69621,                0.46525,                 1.0314,                0.97652,                0.99918,                0.99422,                0.89293,                 0.4976,                0.36022,                0.95779,             0.00047592,             0.00047592,             0.00047592
                    436,                0.69704,                0.45331,                 1.0062,                0.97952,                0.98705,                0.99267,                0.89302,                0.50629,                0.35786,                0.96336,             0.00047509,             0.00047509,             0.00047509
                    437,                0.84786,                 1.5766,                 1.2842,                0.97333,                0.99722,                0.99111,                0.88662,                0.52574,                0.36588,                0.96997,             0.00047427,             0.00047427,             0.00047427
                    438,                0.62366,                 0.4369,                 0.9956,                0.97986,                0.99802,                0.99267,                 0.8864,                0.51481,                0.36318,                0.96604,             0.00047344,             0.00047344,             0.00047344
                    439,                0.64809,                0.43524,                 0.9842,                0.97251,                0.99241,                0.99267,                0.88657,                0.50259,                0.35913,                0.96005,             0.00047262,             0.00047262,             0.00047262
                    440,                0.66869,                0.48363,                 1.0568,                 0.9632,                0.99221,                  0.995,                0.89153,                0.49405,                0.36519,                0.95397,             0.00047179,             0.00047179,             0.00047179
                    441,                 1.4756,                 1.5256,                 1.5797,                0.96724,                0.98952,                  0.995,                0.89407,                0.49339,                0.37922,                0.94877,             0.00047097,             0.00047097,             0.00047097
                    442,                0.62499,                0.42276,                 1.0096,                0.97709,                0.98442,                  0.995,                0.87777,                0.52324,                0.37413,                0.95901,             0.00047015,             0.00047015,             0.00047015
                    443,                0.66566,                 0.4671,                 1.0079,                0.97402,                0.98938,                  0.995,                0.87573,                0.51858,                0.36526,                0.95942,             0.00046932,             0.00046932,             0.00046932
                    444,                0.66175,                0.58854,                 1.0191,                0.97453,                0.99173,                  0.995,                0.88288,                0.50482,                0.36366,                0.95308,              0.0004685,              0.0004685,              0.0004685
                    445,                 0.6493,                0.44109,                 1.0114,                0.98214,                0.99002,                  0.995,                0.87071,                0.53155,                0.37136,                0.96935,             0.00046767,             0.00046767,             0.00046767
                    446,                 0.7492,                 0.5189,                 1.1014,                0.98659,                0.99699,                  0.995,                0.87259,                0.55885,                0.36854,                0.98426,             0.00046685,             0.00046685,             0.00046685
                    447,                0.64706,                0.44287,                0.96682,                0.98791,                 0.9953,                  0.995,                0.87937,                0.53508,                 0.3625,                0.96819,             0.00046602,             0.00046602,             0.00046602
                    448,                0.57639,                0.54623,                0.99544,                0.97169,                      1,                0.99422,                0.89221,                 0.5001,                0.35422,                0.95373,              0.0004652,              0.0004652,              0.0004652
                    449,                0.65365,                0.46946,                0.98413,                0.98845,                0.99518,                  0.995,                0.88664,                0.51702,                0.35761,                0.96232,             0.00046437,             0.00046437,             0.00046437
                    450,                0.64862,                0.46284,                 1.0295,                0.98667,                      1,                  0.995,                0.88291,                0.51249,                0.35714,                0.96033,             0.00046355,             0.00046355,             0.00046355
                    451,                0.60501,                0.42399,                  1.012,                0.99037,                0.99715,                  0.995,                0.88437,                0.50349,                0.35042,                0.95585,             0.00046272,             0.00046272,             0.00046272
                    452,                0.65306,                0.45806,                 1.0065,                0.98602,                0.99692,                  0.995,                0.88761,                0.50093,                0.34664,                0.95419,              0.0004619,              0.0004619,              0.0004619
                    453,                0.64698,                0.48627,                0.99901,                0.98781,                      1,                  0.995,                0.89107,                0.48937,                0.34572,                0.94854,             0.00046107,             0.00046107,             0.00046107
                    454,                0.61602,                0.44726,                0.98751,                0.97177,                      1,                  0.995,                0.88508,                0.51705,                0.35219,                0.96011,             0.00046025,             0.00046025,             0.00046025
                    455,                0.65569,                0.48909,                 1.0322,                0.96889,                0.99921,                0.99267,                0.86426,                0.57878,                0.36903,                0.98327,             0.00045942,             0.00045942,             0.00045942
                    456,                0.62048,                0.46771,                 1.0519,                0.97436,                0.99665,                0.99189,                0.86784,                0.56402,                0.36603,                0.97336,              0.0004586,              0.0004586,              0.0004586
                    457,                0.70228,                0.50495,                 1.0637,                0.97871,                0.99871,                0.99267,                0.87779,                 0.4974,                0.35094,                 0.9504,             0.00045778,             0.00045778,             0.00045778
                    458,                 0.6348,                 0.4328,                 1.0114,                0.97928,                      1,                  0.995,                0.89612,                0.48083,                0.34097,                0.94953,             0.00045695,             0.00045695,             0.00045695
                    459,                0.63648,                0.46098,                 1.0187,                0.98075,                0.99824,                  0.995,                0.89521,                 0.4783,                0.34133,                0.94713,             0.00045613,             0.00045613,             0.00045613
                    460,                0.58515,                 0.4251,                0.98491,                0.98048,                0.99764,                  0.995,                 0.8924,                0.48511,                0.34573,                0.95098,              0.0004553,              0.0004553,              0.0004553
                    461,                0.67653,                0.44861,                 1.0636,                0.98434,                0.99577,                  0.995,                 0.8819,                0.50687,                0.35393,                0.95777,             0.00045448,             0.00045448,             0.00045448
                    462,                0.65082,                0.49735,                 1.0367,                0.99171,                0.99385,                  0.995,                0.88282,                0.51085,                0.35009,                 0.9566,             0.00045365,             0.00045365,             0.00045365
                    463,                 0.6542,                0.42565,                 0.9841,                0.99235,                0.99621,                  0.995,                0.89423,                0.48271,                0.34062,                0.94474,             0.00045283,             0.00045283,             0.00045283
                    464,                0.59867,                0.43334,                0.96955,                0.99046,                0.99762,                  0.995,                0.89313,                0.47004,                 0.3422,                0.93974,               0.000452,               0.000452,               0.000452
                    465,                 0.6298,                0.51025,                 1.0093,                0.98734,                0.99211,                  0.995,                0.88976,                0.47645,                0.34601,                0.94032,             0.00045118,             0.00045118,             0.00045118
                    466,                0.67333,                0.47379,                 1.0411,                0.98386,                0.99349,                  0.995,                0.89283,                0.47338,                0.35004,                0.93951,             0.00045035,             0.00045035,             0.00045035
                    467,                0.57201,                0.40541,                0.97583,                0.98473,                      1,                  0.995,                0.89552,                 0.4785,                0.35338,                0.94644,             0.00044953,             0.00044953,             0.00044953
                    468,                0.69079,                0.47742,                  1.002,                0.98544,                      1,                  0.995,                0.88506,                0.49209,                0.35164,                0.95106,              0.0004487,              0.0004487,              0.0004487
                    469,                0.69432,                0.81229,                 1.0898,                0.98733,                      1,                  0.995,                0.89534,                0.49582,                0.34872,                0.95072,             0.00044788,             0.00044788,             0.00044788
                    470,                0.60662,                0.42844,                0.96251,                 0.9842,                      1,                  0.995,                0.89451,                0.49657,                0.34916,                0.95415,             0.00044705,             0.00044705,             0.00044705
                    471,                0.72727,                0.45951,                 1.0091,                0.98587,                      1,                  0.995,                0.89334,                0.48741,                0.34627,                0.94967,             0.00044623,             0.00044623,             0.00044623
                    472,                0.65914,                0.51049,                  1.018,                 0.9875,                      1,                  0.995,                 0.8928,                0.49996,                0.34754,                0.94878,             0.00044541,             0.00044541,             0.00044541
                    473,                0.60313,                 0.4268,                 1.0084,                0.99189,                0.99947,                  0.995,                0.88784,                0.51697,                0.34957,                0.95267,             0.00044458,             0.00044458,             0.00044458
                    474,                0.62228,                0.41276,                0.98283,                0.99355,                 0.9989,                  0.995,                0.89303,                0.50411,                0.34629,                0.94592,             0.00044376,             0.00044376,             0.00044376
                    475,                0.61192,                0.45484,                0.99207,                0.99097,                 0.9992,                  0.995,                0.89092,                0.51473,                0.35248,                0.95047,             0.00044293,             0.00044293,             0.00044293
                    476,                0.66122,                0.44951,                 1.0738,                0.98492,                0.99786,                  0.995,                0.87499,                0.54032,                0.36014,                0.96579,             0.00044211,             0.00044211,             0.00044211
                    477,                0.64797,                0.45802,                 1.0354,                0.98438,                0.99714,                  0.995,                0.88602,                0.50982,                0.35178,                0.95138,             0.00044128,             0.00044128,             0.00044128
                    478,                0.60626,                0.42209,                 1.0339,                 0.9898,                0.99323,                  0.995,                0.88985,                 0.4845,                0.34217,                0.93898,             0.00044046,             0.00044046,             0.00044046
                    479,                0.65027,                 0.4293,                0.98731,                0.98787,                0.99461,                0.99499,                0.88711,                0.50531,                0.34681,                0.94739,             0.00043963,             0.00043963,             0.00043963
                    480,                0.67178,                0.52102,                 1.0349,                0.99133,                0.99808,                  0.995,                0.88878,                0.51771,                0.35384,                0.95306,             0.00043881,             0.00043881,             0.00043881
                    481,                0.61182,                0.41144,                 1.0151,                0.98743,                      1,                  0.995,                  0.878,                0.52802,                0.35536,                0.95989,             0.00043798,             0.00043798,             0.00043798
                    482,                0.64203,                0.44649,                 1.0072,                0.97771,                      1,                  0.995,                0.88157,                0.52065,                0.35497,                0.95881,             0.00043716,             0.00043716,             0.00043716
                    483,                 0.6323,                 0.4602,                 1.0127,                0.98258,                      1,                  0.995,                0.89634,                0.48816,                0.34702,                0.94626,             0.00043633,             0.00043633,             0.00043633
                    484,                0.63629,                0.42061,                0.99288,                0.98659,                      1,                  0.995,                0.89825,                0.47753,                0.34051,                0.94092,             0.00043551,             0.00043551,             0.00043551
                    485,                0.64389,                0.42418,                 1.0096,                0.98867,                      1,                  0.995,                 0.8945,                0.49214,                0.33769,                0.94533,             0.00043468,             0.00043468,             0.00043468
                    486,                 0.6097,                0.43561,                 1.0226,                0.99043,                      1,                  0.995,                0.89676,                0.50748,                0.33527,                0.95052,             0.00043386,             0.00043386,             0.00043386
