                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 1.1817,                0.73565,                 1.1106,                0.96087,                0.85849,                0.93234,                0.73285,                0.88072,                0.63777,                 1.0933,             0.00073734,             0.00073734,             0.00073734
                    119,                   1.27,                0.96144,                 1.2684,                0.96087,                0.85849,                0.93234,                0.73285,                0.88072,                0.63777,                 1.0933,             0.00073651,             0.00073651,             0.00073651
                    120,                 1.2591,                0.86452,                 1.3528,                0.95718,                0.86024,                0.94182,                0.71074,                0.98292,                0.66615,                  1.142,             0.00073569,             0.00073569,             0.00073569
                    121,                 1.0799,                0.63298,                 1.1147,                0.95718,                0.86024,                0.94182,                0.71074,                0.98292,                0.66615,                  1.142,             0.00073486,             0.00073486,             0.00073486
                    122,                 1.0781,                0.68416,                 1.1308,                0.95718,                0.86024,                0.94182,                0.71074,                0.98292,                0.66615,                  1.142,             0.00073404,             0.00073404,             0.00073404
                    123,                0.83794,                0.62269,                 1.0365,                0.95718,                0.86024,                0.94182,                0.71074,                0.98292,                0.66615,                  1.142,             0.00073321,             0.00073321,             0.00073321
                    124,                 1.2121,                0.74687,                 1.1981,                0.94994,                 0.8598,                 0.9491,                0.70311,                 1.0876,                0.68226,                 1.2132,             0.00073239,             0.00073239,             0.00073239
                    125,                0.96853,                0.66267,                0.98727,                0.94994,                 0.8598,                 0.9491,                0.70311,                 1.0876,                0.68226,                 1.2132,             0.00073157,             0.00073157,             0.00073157
                    126,                 1.0921,                0.69797,                  1.094,                0.94994,                 0.8598,                 0.9491,                0.70311,                 1.0876,                0.68226,                 1.2132,             0.00073074,             0.00073074,             0.00073074
                    127,                 1.0348,                0.75826,                 1.1393,                0.94994,                 0.8598,                 0.9491,                0.70311,                 1.0876,                0.68226,                 1.2132,             0.00072992,             0.00072992,             0.00072992
                    128,                 1.1849,                0.76094,                 1.3263,                0.96421,                0.86107,                0.93914,                0.70946,                  1.059,                0.69779,                    1.2,             0.00072909,             0.00072909,             0.00072909
                    129,                0.95341,                0.62261,                 1.0691,                0.96421,                0.86107,                0.93914,                0.70946,                  1.059,                0.69779,                    1.2,             0.00072827,             0.00072827,             0.00072827
                    130,                 1.0185,                0.76097,                 1.0446,                0.96421,                0.86107,                0.93914,                0.70946,                  1.059,                0.69779,                    1.2,             0.00072744,             0.00072744,             0.00072744
                    131,                0.89653,                0.73845,                  1.014,                0.96421,                0.86107,                0.93914,                0.70946,                  1.059,                0.69779,                    1.2,             0.00072662,             0.00072662,             0.00072662
